date,source,production_m3,service_hours,country,production_m3_per_hour
2020-12-24,Mvog-Betsi River,22300,20.71931776,Cameroon,1076.290265
2020-12-25,Ndindan Reservoir,25272,22.7921409,Cameroon,1108.803254
2020-12-26,Mvog-Betsi River,22047,20.03310177,Cameroon,1100.528528
2020-12-27,Mvog-Betsi River,24635,20.95005814,Cameroon,1175.891725
2020-12-28,Ndindan Reservoir,27045,20.17744036,Cameroon,1340.358317
2020-12-29,Ndindan Reservoir,21322,20.40779194,Cameroon,1044.79701
2020-12-30,Mvog-Betsi River,23786,21.61317232,Cameroon,1100.532566
2020-12-31,Ndindan Reservoir,21077,23.16681901,Cameroon,909.7925783
2021-01-01,Ndindan Reservoir,21499,21.6739746,Cameroon,991.9269723
2021-01-02,Ndindan Reservoir,21687,21.57226158,Cameroon,1005.318794
2021-01-03,Mvog-Betsi River,21889,23.33679276,Cameroon,937.9609369
2021-01-04,Mvog-Betsi River,18724,20.1874535,Cameroon,927.5067806
2021-01-05,Ndindan Reservoir,22284,20.99630461,Cameroon,1061.32962
2021-01-06,Ndindan Reservoir,22209,23.85894018,Cameroon,930.8460406
2021-01-07,Ndindan Reservoir,19160,22.71022834,Cameroon,843.6727151
2021-01-08,Mvog-Betsi River,25030,23.51700375,Cameroon,1064.336268
2021-01-09,Ndindan Reservoir,21336,11.70617639,Cameroon,1822.627584
2021-01-10,Ndindan Reservoir,21604,22.54989343,Cameroon,958.0533081
2021-01-11,Mvog-Betsi River,21928,22.28617148,Cameroon,983.9285325
2021-01-12,Mvog-Betsi River,23074,23.68370548,Cameroon,974.2563306
2021-01-13,Ndindan Reservoir,21678,23.91533203,Cameroon,906.4477955
2021-01-14,Ndindan Reservoir,22645,21.22131976,Cameroon,1067.087262
2021-01-15,Mvog-Betsi River,20913,21.58971154,Cameroon,968.6558321
2021-01-16,Mvog-Betsi River,25980,21.8847733,Cameroon,1187.126759
2021-01-17,Ndindan Reservoir,22674,21.03448413,Cameroon,1077.944192
2021-01-18,Ndindan Reservoir,24277,21.3740078,Cameroon,1135.818805
2021-01-19,Mvog-Betsi River,19873,18.30763494,Cameroon,1085.503402
2021-01-20,Mvog-Betsi River,22447,21.28332994,Cameroon,1054.675188
2021-01-21,Ndindan Reservoir,20175,23.18993006,Cameroon,869.9896872
2021-01-22,Ndindan Reservoir,21146,21.2763953,Cameroon,993.8713629
2021-01-23,Ndindan Reservoir,22810,23.64915907,Cameroon,964.5163252
2021-01-24,Ndindan Reservoir,22494,22.17291837,Cameroon,1014.480802
2021-01-25,Ndindan Reservoir,23392,22.73522767,Cameroon,1028.887871
2021-01-26,Mvog-Betsi River,17937,20.89778931,Cameroon,858.3204537
2021-01-27,Ndindan Reservoir,25181,20.11431412,Cameroon,1251.894539
2021-01-28,Ndindan Reservoir,22138,20.98580637,Cameroon,1054.903472
2021-01-29,Mvog-Betsi River,23188,20.85576443,Cameroon,1111.826904
2021-01-30,Mvog-Betsi River,20738,22.89005278,Cameroon,905.9830572
2021-01-31,Ndindan Reservoir,22797,20.21520058,Cameroon,1127.715746
2021-02-01,Mvog-Betsi River,24219,20.18789681,Cameroon,1199.679205
2021-02-02,Ndindan Reservoir,21317,22.38021115,Cameroon,952.4932477
2021-02-03,Ndindan Reservoir,22291,23.99765309,Cameroon,928.8825002
2021-02-04,Mvog-Betsi River,20416,22.2221012,Cameroon,918.7250035
2021-02-05,Ndindan Reservoir,23687,21.75321152,Cameroon,1088.896689
2021-02-06,Ndindan Reservoir,20136,22.30019002,Cameroon,902.951947
2021-02-07,Mvog-Betsi River,22992,20.00515711,Cameroon,1149.303646
2021-02-08,Ndindan Reservoir,24689,21.5713463,Cameroon,1144.527544
2021-02-09,Mvog-Betsi River,19778,19.12353223,Cameroon,1034.223163
2021-02-10,Mvog-Betsi River,26647,21.64387134,Cameroon,1231.156828
2021-02-11,Mvog-Betsi River,20189,22.26113487,Cameroon,906.9169256
2021-02-12,Mvog-Betsi River,22456,22.55227418,Cameroon,995.7310657
2021-02-13,Ndindan Reservoir,20450,21.34165894,Cameroon,958.2197924
2021-02-14,Mvog-Betsi River,21987,20.96999237,Cameroon,1048.498236
2021-02-15,Mvog-Betsi River,19577,19.08373551,Cameroon,1025.847376
2021-02-16,Ndindan Reservoir,25698,23.94567941,Cameroon,1073.178988
2021-02-17,Ndindan Reservoir,22218,20.87393957,Cameroon,1064.389399
2021-02-18,Mvog-Betsi River,22981,21.81760083,Cameroon,1053.323882
2021-02-19,Ndindan Reservoir,21901,21.75767951,Cameroon,1006.587122
2021-02-20,Ndindan Reservoir,26255,21.19857287,Cameroon,1238.526771
2021-02-21,Mvog-Betsi River,23758,12.87450326,Cameroon,1845.35275
2021-02-22,Ndindan Reservoir,17278,20.9349504,Cameroon,825.3184112
2021-02-23,Ndindan Reservoir,23079,20.81832677,Cameroon,1108.590534
2021-02-24,Ndindan Reservoir,22349,23.00589373,Cameroon,971.44672
2021-02-25,Ndindan Reservoir,22667,21.0435994,Cameroon,1077.144626
2021-02-26,Mvog-Betsi River,20613,22.64695655,Cameroon,910.1885259
2021-02-27,Ndindan Reservoir,20065,22.44023725,Cameroon,894.1527566
2021-02-28,Ndindan Reservoir,22014,22.02845157,Cameroon,999.3439589
2021-03-01,Ndindan Reservoir,25028,22.58076033,Cameroon,1108.377204
2021-03-02,Mvog-Betsi River,24896,22.47794249,Cameroon,1107.574682
2021-03-03,Ndindan Reservoir,25113,21.23966914,Cameroon,1182.363051
2021-03-04,Ndindan Reservoir,25488,20.27262588,Cameroon,1257.261894
2021-03-05,Ndindan Reservoir,26052,21.07097507,Cameroon,1236.392711
2021-03-06,Ndindan Reservoir,23086,23.36401369,Cameroon,988.1007735
2021-03-07,Mvog-Betsi River,25369,21.10983257,Cameroon,1201.762256
2021-03-08,Mvog-Betsi River,21359,20.09037783,Cameroon,1063.145759
2021-03-09,Mvog-Betsi River,22650,22.69915737,Cameroon,997.8343966
2021-03-10,Mvog-Betsi River,25078,23.80433026,Cameroon,1053.5058
2021-03-11,Mvog-Betsi River,24479,22.47962079,Cameroon,1088.941857
2021-03-12,Ndindan Reservoir,20632,22.57090213,Cameroon,914.0972692
2021-03-13,Ndindan Reservoir,39713,20.06620486,Cameroon,1979.098703
2021-03-14,Ndindan Reservoir,25175,23.57986149,Cameroon,1067.648341
2021-03-15,Ndindan Reservoir,19548,19.24482316,Cameroon,1015.753683
2021-03-16,Mvog-Betsi River,24390,22.17054952,Cameroon,1100.10805
2021-03-17,Mvog-Betsi River,20445,21.07173594,Cameroon,970.2570333
2021-03-18,Ndindan Reservoir,27784,23.24159697,Cameroon,1195.44281
2021-03-19,Ndindan Reservoir,21160,23.05847753,Cameroon,917.6668308
2021-03-20,Mvog-Betsi River,23579,23.8012212,Cameroon,990.6634539
2021-03-21,Ndindan Reservoir,22602,22.8671409,Cameroon,988.4051572
2021-03-22,Ndindan Reservoir,21742,21.6541267,Cameroon,1004.05804
2021-03-23,Mvog-Betsi River,23356,21.55087411,Cameroon,1083.761145
2021-03-24,Ndindan Reservoir,22313,22.43439777,Cameroon,994.5887663
2021-03-25,Ndindan Reservoir,19814,20.58087718,Cameroon,962.7383628
2021-03-26,Ndindan Reservoir,21762,22.973385,Cameroon,947.2700694
2021-03-27,Ndindan Reservoir,24173,21.18440012,Cameroon,1141.075502
2021-03-28,Ndindan Reservoir,23102,20.14305566,Cameroon,1146.896498
2021-03-29,Mvog-Betsi River,21285,23.32348066,Cameroon,912.5996378
2021-03-30,Mvog-Betsi River,20127,22.26266696,Cameroon,904.0695813
2021-03-31,Mvog-Betsi River,21870,22.22190842,Cameroon,984.1638976
2021-04-01,Mvog-Betsi River,17963,20.5591587,Cameroon,873.7225223
2021-04-02,Mvog-Betsi River,24040,22.92101924,Cameroon,1048.818979
2021-04-03,Ndindan Reservoir,19267,18.84297025,Cameroon,1022.503339
2021-04-04,Ndindan Reservoir,25600,22.48138057,Cameroon,1138.720103
2021-04-05,Mvog-Betsi River,24567,22.6377336,Cameroon,1085.223479
2021-04-06,Mvog-Betsi River,21043,22.48762684,Cameroon,935.7590354
2021-04-07,Ndindan Reservoir,24072,21.17023355,Cameroon,1137.06823
2021-04-08,Mvog-Betsi River,23548,23.30282346,Cameroon,1010.521324
2021-04-09,Ndindan Reservoir,23323,21.79018881,Cameroon,1070.344099
2021-04-10,Mvog-Betsi River,24566,20.84974014,Cameroon,1178.240104
2021-04-11,Mvog-Betsi River,20639,20.28792512,Cameroon,1017.304622
2021-04-12,Mvog-Betsi River,22924,21.21801878,Cameroon,1080.402475
2021-04-13,Ndindan Reservoir,19028,22.07946428,Cameroon,861.7962716
2021-04-14,Ndindan Reservoir,20978,21.18721728,Cameroon,990.1253062
2021-04-15,Mvog-Betsi River,21003,12.1387871,Cameroon,1730.238765
2021-04-16,Mvog-Betsi River,21733,20.22069729,Cameroon,1074.78984
2021-04-17,Mvog-Betsi River,20747,23.11591488,Cameroon,897.5201764
2021-04-18,Mvog-Betsi River,24844,21.69408005,Cameroon,1145.197212
2021-04-19,Ndindan Reservoir,25333,20.01008677,Cameroon,1266.011502
2021-04-20,Ndindan Reservoir,25912,23.62644518,Cameroon,1096.737144
2021-04-21,Mvog-Betsi River,22382,21.96966492,Cameroon,1018.768383
2021-04-22,Ndindan Reservoir,24056,21.68293234,Cameroon,1109.444038
2021-04-23,Mvog-Betsi River,26428,23.14674925,Cameroon,1141.758599
2021-04-24,Mvog-Betsi River,21133,22.55340093,Cameroon,937.0205435
2021-04-25,Mvog-Betsi River,19799,22.52562019,Cameroon,878.9547116
2021-04-26,Mvog-Betsi River,20934,21.85053821,Cameroon,958.0542042
2021-04-27,Mvog-Betsi River,21230,23.44987725,Cameroon,905.3352294
2021-04-28,Mvog-Betsi River,24116,21.21310187,Cameroon,1136.844585
2021-04-29,Ndindan Reservoir,23329,22.19263862,Cameroon,1051.204429
2021-04-30,Mvog-Betsi River,20410,21.5008724,Cameroon,949.2638075
2021-05-01,Mvog-Betsi River,21529,21.60165394,Cameroon,996.6366491
2021-05-02,Mvog-Betsi River,25884,21.13738661,Cameroon,1224.560088
2021-05-03,Ndindan Reservoir,21775,23.01984867,Cameroon,945.9228127
2021-05-04,Mvog-Betsi River,24751,20.54440707,Cameroon,1204.756113
2021-05-05,Mvog-Betsi River,20992,21.92753953,Cameroon,957.3349518
2021-05-06,Mvog-Betsi River,22096,20.84824783,Cameroon,1059.849258
2021-05-07,Mvog-Betsi River,19433,18.59551992,Cameroon,1045.036658
2021-05-08,Ndindan Reservoir,22345,20.71845365,Cameroon,1078.507131
2021-05-09,Mvog-Betsi River,21281,21.96343909,Cameroon,968.9284049
2021-05-10,Mvog-Betsi River,24518,20.51801408,Cameroon,1194.949955
2021-05-11,Ndindan Reservoir,21249,21.33458792,Cameroon,995.9883023
2021-05-12,Ndindan Reservoir,23858,23.77579144,Cameroon,1003.457658
2021-05-13,Mvog-Betsi River,21763,22.35389727,Cameroon,973.5662528
2021-05-14,Ndindan Reservoir,23784,21.492964,Cameroon,1106.594698
2021-05-15,Mvog-Betsi River,25353,22.12110682,Cameroon,1146.099976
2021-05-16,Mvog-Betsi River,23323,21.32913031,Cameroon,1093.481059
2021-05-17,Ndindan Reservoir,26398,21.84400118,Cameroon,1208.478236
2021-05-18,Ndindan Reservoir,22801,21.45177574,Cameroon,1062.895691
2021-05-19,Mvog-Betsi River,20774,23.24820617,Cameroon,893.5743192
2021-05-20,Ndindan Reservoir,20137,21.31937755,Cameroon,944.5397713
2021-05-21,Ndindan Reservoir,21350,23.93142094,Cameroon,892.1325673
2021-05-22,Mvog-Betsi River,22474,21.52352845,Cameroon,1044.159653
2021-05-23,Ndindan Reservoir,21755,16.12417694,Cameroon,1349.216154
2021-05-24,Ndindan Reservoir,22987,20.36423688,Cameroon,1128.792605
2021-05-25,Mvog-Betsi River,22162,20.34345801,Cameroon,1089.39198
2021-05-26,Ndindan Reservoir,24431,20.29944697,Cameroon,1203.530324
2021-05-27,Ndindan Reservoir,18413,19.13287345,Cameroon,962.375048
2021-05-28,Mvog-Betsi River,23003,20.58161595,Cameroon,1117.647908
2021-05-29,Ndindan Reservoir,22529,22.04918589,Cameroon,1021.761081
2021-05-30,Mvog-Betsi River,23835,22.674151,Cameroon,1051.197022
2021-05-31,Mvog-Betsi River,19921,18.76937278,Cameroon,1061.356724
2021-06-01,Ndindan Reservoir,25600,20.14971798,Cameroon,1270.489246
2021-06-02,Mvog-Betsi River,23983,22.335752,Cameroon,1073.749386
2021-06-03,Mvog-Betsi River,24765,21.58516148,Cameroon,1147.315948
2021-06-04,Ndindan Reservoir,22142,21.2062697,Cameroon,1044.125172
2021-06-05,Mvog-Betsi River,25119,22.61816319,Cameroon,1110.567635
2021-06-06,Mvog-Betsi River,22688,22.8302495,Cameroon,993.7692532
2021-06-07,Mvog-Betsi River,25227,20.68219438,Cameroon,1219.744846
2021-06-08,Mvog-Betsi River,21722,21.02584946,Cameroon,1033.109271
2021-06-09,Mvog-Betsi River,17749,19.47353411,Cameroon,911.4421602
2021-06-10,Mvog-Betsi River,22247,22.32700284,Cameroon,996.4167676
2021-06-11,Ndindan Reservoir,19755,19.66599211,Cameroon,1004.52598
2021-06-12,Ndindan Reservoir,21656,23.52715878,Cameroon,920.4681365
2021-06-13,Ndindan Reservoir,24750,23.88464149,Cameroon,1036.230752
2021-06-14,Ndindan Reservoir,24060,23.78817448,Cameroon,1011.426918
2021-06-15,Ndindan Reservoir,24893,20.23274345,Cameroon,1230.33241
2021-06-16,Mvog-Betsi River,20145,20.00572373,Cameroon,1006.961821
2021-06-17,Ndindan Reservoir,34484,23.3158646,Cameroon,1478.992977
2021-06-18,Mvog-Betsi River,31119,20.41519,Cameroon,1524.306166
2021-06-19,Mvog-Betsi River,23540,20.61023027,Cameroon,1142.151237
2021-06-20,Mvog-Betsi River,22630,20.62877741,Cameroon,1097.011207
2021-06-21,Mvog-Betsi River,21155,23.26188773,Cameroon,909.4274826
2021-06-22,Ndindan Reservoir,22774,22.70037073,Cameroon,1003.243527
2021-06-23,Ndindan Reservoir,21253,21.7386108,Cameroon,977.6613691
2021-06-24,Mvog-Betsi River,21235,22.28229855,Cameroon,952.9986305
2021-06-25,Ndindan Reservoir,17686,19.20162448,Cameroon,921.0679034
2021-06-26,Mvog-Betsi River,20986,22.98848512,Cameroon,912.8918191
2021-06-27,Ndindan Reservoir,27940,23.52112472,Cameroon,1187.868366
2021-06-28,Mvog-Betsi River,24181,21.91192136,Cameroon,1103.554527
2021-06-29,Mvog-Betsi River,24053,22.24292756,Cameroon,1081.377437
2021-06-30,Ndindan Reservoir,22213,21.11957211,Cameroon,1051.773203
2021-07-01,Mvog-Betsi River,25877,22.48324133,Cameroon,1150.946148
2021-07-02,Ndindan Reservoir,24384,23.02470522,Cameroon,1059.03636
2021-07-03,Ndindan Reservoir,22754,20.95446553,Cameroon,1085.878328
2021-07-04,Mvog-Betsi River,23191,23.56174639,Cameroon,984.264902
2021-07-05,Mvog-Betsi River,19365,20.83091774,Cameroon,929.6277891
2021-07-06,Mvog-Betsi River,23303,22.63401199,Cameroon,1029.556758
2021-07-07,Ndindan Reservoir,22577,20.60621229,Cameroon,1095.640464
2021-07-08,Mvog-Betsi River,22466,14.24076953,Cameroon,1577.583286
2021-07-09,Mvog-Betsi River,26765,18.36261397,Cameroon,1457.581151
2021-07-10,Mvog-Betsi River,20890,22.0804648,Cameroon,946.0851566
2021-07-11,Mvog-Betsi River,23091,22.53718948,Cameroon,1024.573185
2021-07-12,Mvog-Betsi River,21299,20.88938915,Cameroon,1019.608561
2021-07-13,Mvog-Betsi River,24671,23.11744058,Cameroon,1067.202916
2021-07-14,Ndindan Reservoir,22940,20.58483361,Cameroon,1114.4127
2021-07-15,Mvog-Betsi River,20320,20.40360107,Cameroon,995.9026316
2021-07-16,Ndindan Reservoir,19619,21.45535661,Cameroon,914.4103432
2021-07-17,Ndindan Reservoir,23446,21.26822139,Cameroon,1102.395897
2021-07-18,Ndindan Reservoir,22308,20.52795562,Cameroon,1086.713183
2021-07-19,Mvog-Betsi River,21434,21.51540078,Cameroon,996.2166275
2021-07-20,Ndindan Reservoir,23626,14.72264531,Cameroon,1604.738788
2021-07-21,Mvog-Betsi River,20676,21.83862361,Cameroon,946.762963
2021-07-22,Mvog-Betsi River,20567,20.68516448,Cameroon,994.2874767
2021-07-23,Ndindan Reservoir,20899,23.74563374,Cameroon,880.1196983
2021-07-24,Ndindan Reservoir,20946,22.9462584,Cameroon,912.8285594
2021-07-25,Ndindan Reservoir,23914,21.12719395,Cameroon,1131.906114
2021-07-26,Ndindan Reservoir,22625,23.04429309,Cameroon,981.8049054
2021-07-27,Ndindan Reservoir,25701,20.16282508,Cameroon,1274.672567
2021-07-28,Mvog-Betsi River,21556,22.88035722,Cameroon,942.1181581
2021-07-29,Ndindan Reservoir,24059,22.28226715,Cameroon,1079.737526
2021-07-30,Ndindan Reservoir,19222,18.1366901,Cameroon,1059.840572
2021-07-31,Mvog-Betsi River,19364,20.761591,Cameroon,932.6838199
2021-08-01,Ndindan Reservoir,20707,22.15326312,Cameroon,934.7155716
2021-08-02,Mvog-Betsi River,22922,21.33562198,Cameroon,1074.353493
2021-08-03,Mvog-Betsi River,22882,20.62064972,Cameroon,1109.664357
2021-08-04,Ndindan Reservoir,18408,19.37995408,Cameroon,949.8474519
2021-08-05,Ndindan Reservoir,15436,19.87659321,Cameroon,776.5918353
2021-08-06,Ndindan Reservoir,23221,22.29861398,Cameroon,1041.365173
2021-08-07,Ndindan Reservoir,25318,22.71411629,Cameroon,1114.637245
2021-08-08,Ndindan Reservoir,20004,22.04809447,Cameroon,907.2892908
2021-08-09,Mvog-Betsi River,18960,20.2563286,Cameroon,936.0037733
2021-08-10,Mvog-Betsi River,19478,22.25521631,Cameroon,875.2105453
2021-08-11,Ndindan Reservoir,21327,22.45484185,Cameroon,949.7728883
2021-08-12,Ndindan Reservoir,25336,20.53875439,Cameroon,1233.570426
2021-08-13,Ndindan Reservoir,17078,18.73972652,Cameroon,911.3259992
2021-08-14,Mvog-Betsi River,23752,20.54732354,Cameroon,1155.965639
2021-08-15,Mvog-Betsi River,21393,21.64760124,Cameroon,988.2388243
2021-08-16,Ndindan Reservoir,22674,23.19845459,Cameroon,977.3926927
2021-08-17,Ndindan Reservoir,25121,22.99042432,Cameroon,1092.672308
2021-08-18,Mvog-Betsi River,23100,22.04545348,Cameroon,1047.835102
2021-08-19,Mvog-Betsi River,26273,21.17894504,Cameroon,1240.52449
2021-08-20,Ndindan Reservoir,21756,20.94630548,Cameroon,1038.65572
2021-08-21,Ndindan Reservoir,24422,20.09134613,Cameroon,1215.548219
2021-08-22,Ndindan Reservoir,27252,19.6951414,Cameroon,1383.691513
2021-08-23,Mvog-Betsi River,20492,20.66870669,Cameroon,991.4505203
2021-08-24,Ndindan Reservoir,24200,22.14085939,Cameroon,1093.001838
2021-08-25,Mvog-Betsi River,20151,13.1774751,Cameroon,1529.200385
2021-08-26,Mvog-Betsi River,21069,23.75466318,Cameroon,886.9416436
2021-08-27,Mvog-Betsi River,31373,22.91187641,Cameroon,1369.289858
2021-08-28,Ndindan Reservoir,24305,22.65778711,Cameroon,1072.699636
2021-08-29,Ndindan Reservoir,23591,21.69824678,Cameroon,1087.230698
2021-08-30,Ndindan Reservoir,24831,21.11218882,Cameroon,1176.145222
2021-08-31,Mvog-Betsi River,23736,18.78305947,Cameroon,1263.691894
2021-09-01,Ndindan Reservoir,23670,23.18449581,Cameroon,1020.940899
2021-09-02,Ndindan Reservoir,22594,21.68657725,Cameroon,1041.842599
2021-09-03,Mvog-Betsi River,24016,21.08459107,Cameroon,1139.030865
2021-09-04,Ndindan Reservoir,24004,22.23497336,Cameroon,1079.560547
2021-09-05,Ndindan Reservoir,22571,21.78203633,Cameroon,1036.220841
2021-09-06,Ndindan Reservoir,22162,21.10875261,Cameroon,1049.89624
2021-09-07,Mvog-Betsi River,26023,23.42175361,Cameroon,1111.061129
2021-09-08,Mvog-Betsi River,20886,20.7096304,Cameroon,1008.516309
2021-09-09,Mvog-Betsi River,22525,22.18708344,Cameroon,1015.230328
2021-09-10,Ndindan Reservoir,24337,23.56145279,Cameroon,1032.915933
2021-09-11,Ndindan Reservoir,22947,22.71181504,Cameroon,1010.355181
2021-09-12,Mvog-Betsi River,20046,23.75395816,Cameroon,843.9014611
2021-09-13,Ndindan Reservoir,24019,20.32227242,Cameroon,1181.905227
2021-09-14,Mvog-Betsi River,25261,21.35334725,Cameroon,1182.999541
2021-09-15,Mvog-Betsi River,24640,21.11780482,Cameroon,1166.787941
2021-09-16,Ndindan Reservoir,25273,21.68034355,Cameroon,1165.71031
2021-09-17,Mvog-Betsi River,24851,21.93227979,Cameroon,1133.078742
2021-09-18,Mvog-Betsi River,23281,22.28793405,Cameroon,1044.556213
2021-09-19,Ndindan Reservoir,22071,21.33688032,Cameroon,1034.406139
2021-09-20,Mvog-Betsi River,25140,22.81400552,Cameroon,1101.954674
2021-09-21,Ndindan Reservoir,22127,23.05054272,Cameroon,959.9340143
2021-09-22,Ndindan Reservoir,22535,23.18731656,Cameroon,971.8675267
2021-09-23,Ndindan Reservoir,21871,21.00896004,Cameroon,1041.032015
2021-09-24,Ndindan Reservoir,25174,20.93782054,Cameroon,1202.321892
2021-09-25,Mvog-Betsi River,19485,17.58556605,Cameroon,1108.010965
2021-09-26,Mvog-Betsi River,22871,20.9218255,Cameroon,1093.164648
2021-09-27,Mvog-Betsi River,25418,21.98450595,Cameroon,1156.177904
2021-09-28,Mvog-Betsi River,22033,22.44453347,Cameroon,981.6644232
2021-09-29,Ndindan Reservoir,23865,23.62759118,Cameroon,1010.047948
2021-09-30,Mvog-Betsi River,20617,21.86390821,Cameroon,942.9695642
2021-10-01,Ndindan Reservoir,20136,22.44228209,Cameroon,897.2349568
2021-10-02,Mvog-Betsi River,24866,20.99962326,Cameroon,1184.116481
2021-10-03,Ndindan Reservoir,23309,23.29465237,Cameroon,1000.615919
2021-10-04,Ndindan Reservoir,24405,20.29917564,Cameroon,1202.265571
2021-10-05,Ndindan Reservoir,21943,21.84882956,Cameroon,1004.310091
2021-10-06,Ndindan Reservoir,23279,23.02521116,Cameroon,1011.022216
2021-10-07,Mvog-Betsi River,19108,20.42337973,Cameroon,935.5944145
2021-10-08,Mvog-Betsi River,22459,21.38227975,Cameroon,1050.355727
2021-10-09,Mvog-Betsi River,22241,22.50602301,Cameroon,988.2243518
2021-10-10,Mvog-Betsi River,24906,22.42968696,Cameroon,1110.40337
2021-10-11,Ndindan Reservoir,20620,22.99177601,Cameroon,896.8424184
2021-10-12,Ndindan Reservoir,23340,22.94369112,Cameroon,1017.273109
2021-10-13,Ndindan Reservoir,22802,20.22579421,Cameroon,1127.372293
2021-10-14,Mvog-Betsi River,24614,23.07551347,Cameroon,1066.671822
2021-10-15,Ndindan Reservoir,23043,21.14683906,Cameroon,1089.666401
2021-10-16,Mvog-Betsi River,21969,22.79267477,Cameroon,963.862303
2021-10-17,Ndindan Reservoir,23652,20.04105197,Cameroon,1180.177569
2021-10-18,Ndindan Reservoir,17743,21.53789978,Cameroon,823.8036291
2021-10-19,Mvog-Betsi River,24405,22.855316,Cameroon,1067.804094
